NAME;STUSAB;SUMLEV;REGION;DIVISION;STATE;COUNTY;AREALAND;AREAWATR;POP100;HU100;INTPTLAT;INTPTLON
McLennan County;TX;50;3;7;48;309;268607996.8;59905775;234906;95124;31.549493;-97.2014721
McMullen County;TX;50;3;7;48;311;295110016.2;44960041;707;485;28.3849219;-98.5788529
Madison County;TX;50;3;7;48;313;120710287.3;16493751;13664;5096;30.9668782;-95.9303719
Marion County;TX;50;3;7;48;315;98647552.9;102154831;10546;6218;32.7977571;-94.3576733
Martin County;TX;50;3;7;48;317;236969411.1;1931847;4799;1852;32.3098298;-101.9618363
Mason County;TX;50;3;7;48;319;240558894.7;8834406;4012;2733;30.7032322;-99.2376082
Matagorda County;TX;50;3;7;48;321;284970066.6;1326679773;36702;18801;28.7833407;-95.9977554
Maverick County;TX;50;3;7;48;323;331326415.2;32425873;54258;17462;28.7452172;-100.3113679
Medina County;TX;50;3;7;48;325;343265618.6;23769485;46006;17991;29.3536614;-99.1110846
Menard County;TX;50;3;7;48;327;233624594.2;613559;2242;1702;30.8837069;-99.8549364
Midland County;TX;50;3;7;48;329;233176483.5;4533910;136872;54351;31.8708957;-102.0243264
Milam County;TX;50;3;7;48;331;263383744.5;12538897;24757;11305;30.791242;-96.9843946
Mills County;TX;50;3;7;48;333;193798748.4;3902577;4936;2846;31.4948885;-98.5946231
Mitchell County;TX;50;3;7;48;335;235971165.2;12489897;9403;4064;32.3037809;-100.9245797
Montague County;TX;50;3;7;48;337;241103477.2;19087292;19719;10131;33.6762888;-97.7247469
Montgomery County;TX;50;3;7;48;339;269808068.2;91022528;455746;177647;30.3023644;-95.5035226
Moore County;TX;50;3;7;48;341;233018877.8;25718171;21904;7881;35.8356759;-101.8905018
Morris County;TX;50;3;7;48;343;65263710.7;17394113;12934;6024;33.116466;-94.7312653
Motley County;TX;50;3;7;48;345;256295483;642801;1210;779;34.0583832;-100.793696
Nacogdoches County;TX;50;3;7;48;347;245152014.8;89745988;64524;27406;31.6205598;-94.6202497
Navarro County;TX;50;3;7;48;349;261492271.1;197639165;47735;20234;32.0484498;-96.4769075
Newton County;TX;50;3;7;48;351;241821241.7;15672105;14445;7142;30.7867182;-93.73925
Nolan County;TX;50;3;7;48;353;236206155.3;5052677;15216;7152;32.312338;-100.4181079
Nueces County;TX;50;3;7;48;355;217165835.1;847226454;340223;141033;27.7394061;-97.5216428
Ochiltree County;TX;50;3;7;48;357;237664241.5;1331778;10223;4062;36.2787442;-100.8158636
Oldham County;TX;50;3;7;48;359;388636329.8;2338030;2052;841;35.4019206;-102.5976203
Orange County;TX;50;3;7;48;361;86419780.5;118779621;81837;35313;30.120918;-93.8933577
Palo Pinto County;TX;50;3;7;48;363;246512689.5;87327962;28111;15214;32.7522101;-98.3179744
Panola County;TX;50;3;7;48;365;207652142.3;50644794;23796;10920;32.1639784;-94.3051563
Parker County;TX;50;3;7;48;367;233999788.3;17135889;116927;46628;32.7770964;-97.8059049
Parmer County;TX;50;3;7;48;369;228120439.3;11344140;10269;3799;34.5321628;-102.7848533
Pecos County;TX;50;3;7;48;371;1233830646;2532276;15507;5585;30.7708943;-102.71986
Polk County;TX;50;3;7;48;373;273785827.7;136147278;45413;22683;30.7845525;-94.8373376
Potter County;TX;50;3;7;48;375;235266679.8;35275220;121073;47271;35.3986751;-101.893804
Presidio County;TX;50;3;7;48;377;998501663.8;1773160;7818;3825;30.0058912;-104.2616192
Rains County;TX;50;3;7;48;379;59427807.1;76082424;10914;5269;32.8705795;-95.79544
Randall County;TX;50;3;7;48;381;236088705.9;28191926;120725;51587;34.962529;-101.8955472
Reagan County;TX;50;3;7;48;383;304401595.9;1792716;3367;1372;31.3728949;-101.5139014
Real County;TX;50;3;7;48;385;181090617.9;2346315;3309;2599;29.8230304;-99.805303
Red River County;TX;50;3;7;48;387;268472424.4;52208060;12860;6826;33.6196255;-95.0484293
Reeves County;TX;50;3;7;48;389;682558842.9;17396749;13783;4640;31.308366;-103.712706
Refugio County;TX;50;3;7;48;391;199544083.6;123798787;7383;3726;28.3124958;-97.1604793
Roberts County;TX;50;3;7;48;393;239329850.5;346847;929;439;35.8362157;-100.8075549
Robertson County;TX;50;3;7;48;395;221620913.8;25046086;16622;8484;31.025481;-96.5149408
Rockwall County;TX;50;3;7;48;397;32902064.7;56154384;78337;27939;32.8892161;-96.4075009
Runnels County;TX;50;3;7;48;399;272193393.5;15930080;10501;5298;31.8333106;-99.967856
Rusk County;TX;50;3;7;48;401;239321767.9;37244181;53330;21191;32.1094232;-94.7563823
Sabine County;TX;50;3;7;48;403;127269457.1;220821460;10834;7988;31.3432997;-93.8519129
San Augustine County;TX;50;3;7;48;405;137439555.5;159647152;8865;5342;31.3824492;-94.1631796
San Jacinto County;TX;50;3;7;48;407;147433158.9;151948930;26384;13187;30.5742178;-95.1628522
San Patricio County;TX;50;3;7;48;409;179602894.1;37539463;64804;26521;28.0117816;-97.5171652
San Saba County;TX;50;3;7;48;411;294040469.1;8072103;6131;3177;31.1551375;-98.8192922
Schleicher County;TX;50;3;7;48;413;339451706.8;87401;3461;1489;30.8962331;-100.5272161
Scurry County;TX;50;3;7;48;415;234508841.5;5439993;16921;6963;32.7444622;-100.9133987
Shackelford County;TX;50;3;7;48;417;236798997.7;3268197;3378;1754;32.7437882;-99.3470453
Shelby County;TX;50;3;7;48;419;206055146.1;101096376;25448;11873;31.7901368;-94.1425654
Sherman County;TX;50;3;7;48;421;239065056.4;428754;3034;1252;36.2776278;-101.8947164
Smith County;TX;50;3;7;48;423;238655566.2;73211865;209714;87309;32.3770925;-95.2696296
Somervell County;TX;50;3;7;48;425;48293708.4;14222771;8490;3674;32.217942;-97.7692109
Starr County;TX;50;3;7;48;427;316801857.4;15302285;60968;19526;26.5463354;-98.7158034
Stephens County;TX;50;3;7;48;429;232249272.1;64133847;9630;4938;32.7315311;-98.8400811
Sterling County;TX;50;3;7;48;431;239172782.4;167453;1143;615;31.8357739;-101.0549111
Stonewall County;TX;50;3;7;48;433;237324059.1;10177654;1490;928;33.1795797;-100.2538069
Sutton County;TX;50;3;7;48;435;376565133.7;1277067;4128;2031;30.5178648;-100.5053952
Swisher County;TX;50;3;7;48;437;230550190.7;27278704;7854;3221;34.5304596;-101.7328522
Tarrant County;TX;50;3;7;48;439;223673556;100223390;1809034;714803;32.77204;-97.2912913
Taylor County;TX;50;3;7;48;441;237126756.7;9721168;131506;55750;32.2956844;-99.8932198
Terrell County;TX;50;3;7;48;443;610725829.1;105938;984;700;30.2323316;-102.0725386
Terry County;TX;50;3;7;48;445;230208324.9;5443913;12651;4828;33.171229;-102.339284
Throckmorton County;TX;50;3;7;48;447;236349928.4;7586203;1641;1079;33.1707121;-99.2061367
Titus County;TX;50;3;7;48;449;105167554.1;50735856;32334;12054;33.214599;-94.9667825
Tom Green County;TX;50;3;7;48;451;394188959.8;48104792;110224;46571;31.4015829;-100.4613549
Travis County;TX;50;3;7;48;453;256461238.8;84967219;1024266;441240;30.2395128;-97.6912697
Trinity County;TX;50;3;7;48;455;179643544.9;52733267;14585;8713;31.0874829;-95.1532906
Tyler County;TX;50;3;7;48;457;239444595.6;28806206;21766;10579;30.7695792;-94.3794486
Upshur County;TX;50;3;7;48;459;150982567.6;24998197;39309;16613;32.7358779;-94.9416491
Upton County;TX;50;3;7;48;461;321501332.3;464312;3355;1548;31.3538489;-102.0420128
Uvalde County;TX;50;3;7;48;463;401952045.5;17322264;26405;10811;29.3503398;-99.7610739
Val Verde County;TX;50;3;7;48;465;814486399.5;227711342;48879;18651;29.8849608;-101.1466458
Van Zandt County;TX;50;3;7;48;467;218221135.8;44167094;52579;22817;32.5589476;-95.8363905
Victoria County;TX;50;3;7;48;469;228473916.9;17334151;86793;35417;28.7963699;-96.9711977
Walker County;TX;50;3;7;48;471;203098760.6;44898006;67861;24058;30.7430899;-95.5698884
Waller County;TX;50;3;7;48;473;132977793.7;11365575;43205;15839;30.0135781;-95.9821022
Ward County;TX;50;3;7;48;475;216420016.1;624207;10658;4694;31.5130687;-103.1051127
Washington County;TX;50;3;7;48;477;156423234.7;46094330;33718;15514;30.2150752;-96.4102717
Webb County;TX;50;3;7;48;479;870619901.1;36537745;250304;73496;27.7705836;-99.3266413
Wharton County;TX;50;3;7;48;481;281311533.6;21289070;41280;17127;29.2784805;-96.2296745
Wheeler County;TX;50;3;7;48;483;236860356.6;2481251;5410;2730;35.3925926;-100.2531067
Wichita County;TX;50;3;7;48;485;162593268;13830886;131500;55566;33.9911025;-98.7168508
Wilbarger County;TX;50;3;7;48;487;251447446.7;18257915;13535;6318;34.0849199;-99.2424397
Willacy County;TX;50;3;7;48;489;152952867.5;501715776;22134;7040;26.4810918;-97.5842235
Williamson County;TX;50;3;7;48;491;289639122.1;41793130;422679;162773;30.6490296;-97.6050692
Wilson County;TX;50;3;7;48;493;208165834;12115898;42918;16766;29.1743028;-98.0858986
Winkler County;TX;50;3;7;48;495;217845607.5;414376;7110;3027;31.8314155;-103.055986
Wise County;TX;50;3;7;48;497;234244277.1;47038683;59127;23781;33.2190947;-97.6539968
Wood County;TX;50;3;7;48;499;167114916.2;130753910;41964;20861;32.7835881;-95.3821664
Yoakum County;TX;50;3;7;48;501;207123466;34329;7879;2978;33.1723972;-102.8237706
Young County;TX;50;3;7;48;503;236846006.6;42451698;18550;8622;33.1587871;-98.6782671
Zapata County;TX;50;3;7;48;505;258587610.5;154370954;14018;6203;26.9969806;-99.1826027
Zavala County;TX;50;3;7;48;507;336026689.6;11209840;11677;4283;28.8646523;-99.7598304
Beaver County;UT;50;4;8;49;1;670775775.7;5330823;6629;2908;38.357535;-113.2389481
Box Elder County;UT;50;4;8;49;3;1488090716;2547942103;49975;17326;41.476021;-113.052922
Cache County;UT;50;4;8;49;5;301685100;21264707;112656;37024;41.7342254;-111.7445805
Carbon County;UT;50;4;8;49;7;382927923.3;15773974;21403;9551;39.6700496;-110.5903568
Daggett County;UT;50;4;8;49;9;180516769;61461652;1059;1141;40.890099;-109.5057855
Davis County;UT;50;4;8;49;11;77383219.8;868122919;306479;97570;41.0370451;-112.2021234
Duchesne County;UT;50;4;8;49;13;839400830.6;38788291;18607;9493;40.2896487;-110.4298302
Emery County;UT;50;4;8;49;15;1155734059;24591482;10976;4489;39.009028;-110.7211105
Garfield County;UT;50;4;8;49;17;1340350253;85795383;5172;3726;37.8316224;-111.4508858
Grand County;UT;50;4;8;49;19;950925282.1;31439319;9225;4816;38.9743261;-109.5734502
Iron County;UT;50;4;8;49;21;853836387.1;11393799;46163;19667;37.8827271;-113.2900593
Juab County;UT;50;4;8;49;23;878595812.4;36571957;10246;3502;39.7108265;-112.7942622
Kane County;UT;50;4;8;49;25;1033464414;306367710;7125;5815;37.2751183;-111.8154127
Millard County;UT;50;4;8;49;27;1702250090;661655253;12503;4939;39.0945404;-113.5250141
Morgan County;UT;50;4;8;49;29;157781046.9;4427355;9469;3006;41.0910273;-111.5778846
Piute County;UT;50;4;8;49;31;196266891.3;20528115;1556;898;38.3358805;-112.1293755
Rich County;UT;50;4;8;49;33;266451412;149136058;2264;2834;41.6275976;-111.2402269
Salt Lake County;UT;50;4;8;49;35;192250120.5;168569885;1029655;364031;40.667882;-111.9242439
San Juan County;UT;50;4;8;49;37;2025367564;293096059;14746;5734;37.6230637;-109.7893204
Sanpete County;UT;50;4;8;49;39;411847566.9;32075864;27822;10379;39.3805876;-111.570451
Sevier County;UT;50;4;8;49;41;494837234.6;20259931;20802;8449;38.7468245;-111.8119299
Summit County;UT;50;4;8;49;43;484771046.4;26571027;36324;26545;40.8720603;-110.9684862
Tooele County;UT;50;4;8;49;45;1797801788;892840669;58218;19455;40.4676916;-113.1240153
Uintah County;UT;50;4;8;49;47;1160235064;56186719;32588;11972;40.1258872;-109.5177482
Utah County;UT;50;4;8;49;49;518892266.6;364307082;516564;148350;40.120409;-111.6686673
Wasatch County;UT;50;4;8;49;51;304453326.2;78953594;23530;10577;40.3348838;-111.1615683
Washington County;UT;50;4;8;49;53;628423693.3;9307859;138115;57734;37.2625308;-113.4878003
Wayne County;UT;50;4;8;49;55;637312209.4;15054792;2778;1591;38.2612288;-110.9903225
Weber County;UT;50;4;8;49;57;149205086.4;215752373;231236;86187;41.2703552;-111.8758787
Addison County;VT;50;1;1;50;1;198477342.8;107309272;36821;16760;44.0312479;-73.1415807
Bennington County;VT;50;1;1;50;3;174819065.6;6931622;37125;20922;43.0353251;-73.1114599
Caledonia County;VT;50;1;1;50;5;168054913.8;22462605;31227;15942;44.4687907;-72.1121676
Chittenden County;VT;50;1;1;50;7;138973119.5;214245176;156545;65722;44.4606755;-73.0705246
Essex County;VT;50;1;1;50;9;171871061.9;30291452;6306;5019;44.7240209;-71.7327362
Franklin County;VT;50;1;1;50;11;164129102.3;150933050;47746;21588;44.8589643;-72.9094023
Grand Isle County;VT;50;1;1;50;13;21189062.9;292297787;6970;5048;44.8017876;-73.3007577
Lamoille County;VT;50;1;1;50;15;118827816.7;12661498;24475;12969;44.6035041;-72.6383555
Orange County;VT;50;1;1;50;17;177940724.5;13552112;28936;14845;44.0033924;-72.3696871
Orleans County;VT;50;1;1;50;19;179555643;72249285;27231;16162;44.8284417;-72.25163
Rutland County;VT;50;1;1;50;21;240822479;38744350;61642;33768;43.5808439;-73.0381964
Washington County;VT;50;1;1;50;23;177992613.4;21213229;59534;29941;44.2749532;-72.6094749
Windham County;VT;50;1;1;50;25;203393074.7;33055836;44513;29735;42.9991426;-72.7163348
Windsor County;VT;50;1;1;50;27;251057028.8;19288908;56670;34118;43.5881434;-72.5915145
Accomack County;VA;50;3;5;51;1;116418928.9;2228794013;33164;21002;37.7659435;-75.7578073
Albemarle County;VA;50;3;5;51;3;186659990.5;14035672;98970;42122;38.0241841;-78.5535056
Alleghany County;VA;50;3;5;51;5;115372733.6;8535515;16250;8074;37.7879048;-80.008669
Amelia County;VA;50;3;5;51;7;92014259.6;8424838;12690;5359;37.3361313;-77.9732178
Amherst County;VA;50;3;5;51;9;122748444.4;12730183;32353;13976;37.6303621;-79.1478477
Appomattox County;VA;50;3;5;51;11;86374456.6;3204517;14973;6921;37.3707253;-78.8109404
Arlington County;VA;50;3;5;51;13;6727357.3;244125;207627;105404;38.8783374;-77.1007034
Augusta County;VA;50;3;5;51;15;250451563.1;9987990;73750;31194;38.1678073;-79.1466816
Bath County;VA;50;3;5;51;17;137051265.9;14049862;4731;3270;38.0689876;-79.732898
Bedford County;VA;50;3;5;51;19;195031496.5;42043879;68676;31937;37.3124079;-79.5279466
Bland County;VA;50;3;5;51;21;92650343.5;2598063;6824;3265;37.1306124;-81.1258532
Botetourt County;VA;50;3;5;51;23;140170683.9;12195597;33148;14562;37.553193;-79.8053176
Brunswick County;VA;50;3;5;51;25;146638160.1;8317961;17434;8166;36.7645309;-77.8609162
Buchanan County;VA;50;3;5;51;27;130214900.8;2798065;24098;11576;37.2681198;-82.0381508
Buckingham County;VA;50;3;5;51;29;150130457.7;10098910;17146;7244;37.573928;-78.5291687
Campbell County;VA;50;3;5;51;31;130500885.4;8962147;54842;24769;37.210151;-79.0954285
Caroline County;VA;50;3;5;51;33;136625245.8;24233022;28545;11729;38.0303193;-77.3523482
Carroll County;VA;50;3;5;51;35;122944106;7648352;30042;16569;36.7324256;-80.728043
Charles City County;VA;50;3;5;51;36;47349407.7;55490534;7256;3229;37.3610475;-77.0541709
Charlotte County;VA;50;3;5;51;37;123094574.5;5827738;12586;6273;37.0140909;-78.661424
Chesterfield County;VA;50;3;5;51;41;109633410.8;35372995;316236;122555;37.3784338;-77.5858474
Clarke County;VA;50;3;5;51;43;45629760.5;5658686;14034;6235;39.1159309;-77.9920039
Craig County;VA;50;3;5;51;45;85348957.5;2798854;5190;2809;37.4731287;-80.231734
Culpeper County;VA;50;3;5;51;47;98221087.1;8572037;46689;17657;38.4859303;-77.9564758
Cumberland County;VA;50;3;5;51;49;77041965.1;5931713;10052;4626;37.5201891;-78.2528364
Dickenson County;VA;50;3;5;51;51;85607492.4;8106974;15903;7579;37.137081;-82.3492083
Dinwiddie County;VA;50;3;5;51;53;130461908.6;9001586;28001;11422;37.0734984;-77.6354922
Essex County;VA;50;3;5;51;57;66594439.3;74793611;11151;5757;37.9394802;-76.9418713
Fairfax County;VA;50;3;5;51;59;101260446.5;39567297;1081726;407998;38.8337425;-77.2761174
Fauquier County;VA;50;3;5;51;61;167688553.6;9779829;65203;25600;38.7441032;-77.8215847
Floyd County;VA;50;3;5;51;63;98528386.7;2257557;15279;7790;36.9314381;-80.3503087
Fluvanna County;VA;50;3;5;51;65;74075009.5;10731289;25691;10383;37.8306058;-78.2844452
Franklin County;VA;50;3;5;51;67;178819529.7;54706602;56159;29315;36.9923498;-79.8839586
Frederick County;VA;50;3;5;51;69;107094970.3;5207928;78305;31346;39.203637;-78.2639164
Giles County;VA;50;3;5;51;71;92146907.3;12017000;17286;8319;37.3119298;-80.7171778
Gloucester County;VA;50;3;5;51;73;56411690.7;181748785;36858;15852;37.4035413;-76.5235051
Goochland County;VA;50;3;5;51;75;72886183.8;21988018;21717;8618;37.7241655;-77.9142734
Grayson County;VA;50;3;5;51;77;114522758.7;9790865;15533;9156;36.6563026;-81.2253365
Greene County;VA;50;3;5;51;79;40467580.4;1706935;18403;7509;38.2979805;-78.4701629
Greensville County;VA;50;3;5;51;81;76463276.9;4093693;12243;4090;36.6802247;-77.5602607
Halifax County;VA;50;3;5;51;83;211819328.4;30547676;36241;18004;36.766461;-78.9396142
Hanover County;VA;50;3;5;51;85;121350292.8;13648770;99863;38360;37.7601655;-77.4909916
Henrico County;VA;50;3;5;51;87;60527184.6;29034990;306935;132778;37.4375205;-77.300333
Henry County;VA;50;3;5;51;89;99024076;5299482;54151;26268;36.6205931;-79.9805844
Highland County;VA;50;3;5;51;91;107524907.9;1805636;2321;1837;38.3566717;-79.5679583
Isle of Wight County;VA;50;3;5;51;93;81743202.8;122288802;35270;14633;36.9014184;-76.7075688
James City County;VA;50;3;5;51;95;36890913.2;95320887;67009;29797;37.3244273;-76.7783194
King and Queen County;VA;50;3;5;51;97;81620390.1;28872700;6945;3414;37.7209945;-76.8910903
King George County;VA;50;3;5;51;99;46525572.1;21034751;23584;9477;38.2771787;-77.1627015
King William County;VA;50;3;5;51;101;70950458.2;30285503;15935;6522;37.7082604;-77.0910539
Lancaster County;VA;50;3;5;51;103;34511584.8;254201621;11391;7402;37.7038307;-76.4131985
Lee County;VA;50;3;5;51;105;112798718.2;4897841;25587;11745;36.7021617;-83.1303336
Loudoun County;VA;50;3;5;51;107;133529727.2;14445102;312311;109442;39.0811303;-77.6388572
Louisa County;VA;50;3;5;51;109;128541165.6;37739413;33153;16319;37.9716808;-77.9591779
Lunenburg County;VA;50;3;5;51;111;111805429.9;1795027;12914;5935;36.9457567;-78.242313
Madison County;VA;50;3;5;51;113;83056570.2;3085790;13308;5932;38.4120586;-78.2769613
Mathews County;VA;50;3;5;51;115;22255544.8;430023616;8978;5669;37.4253479;-76.2688077
Mecklenburg County;VA;50;3;5;51;117;161999883.1;139194241;32727;18591;36.6872563;-78.3689592
Middlesex County;VA;50;3;5;51;119;33749222.6;208378288;10959;7133;37.6068281;-76.5279582
Montgomery County;VA;50;3;5;51;121;100236119.3;5830296;94392;38569;37.1748845;-80.387314
Nelson County;VA;50;3;5;51;125;121951016.7;8934492;15020;9931;37.790016;-78.8793935
New Kent County;VA;50;3;5;51;127;54319654.6;35592371;18429;7295;37.4989741;-76.9933392
Northampton County;VA;50;3;5;51;131;54807302.4;1511612271;12389;7301;37.3026286;-75.9238683
Northumberland County;VA;50;3;5;51;133;49545218.4;244302267;12330;8995;37.8569736;-76.3796872
Nottoway County;VA;50;3;5;51;135;81427172.9;4291758;15853;6650;37.1436955;-78.0521623
Orange County;VA;50;3;5;51;137;88262405.8;6426574;33481;14616;38.2504394;-78.0099795
Page County;VA;50;3;5;51;139;80511269.1;8338367;24042;11600;38.6237508;-78.4904708
Patrick County;VA;50;3;5;51;141;125121217.4;7165464;18490;10083;36.6673274;-80.2861409
Pittsylvania County;VA;50;3;5;51;143;250954557.6;23916652;63506;31307;36.8217206;-79.3985019
Powhatan County;VA;50;3;5;51;145;67396948;5505282;28046;10043;37.5494041;-77.9128553
Prince Edward County;VA;50;3;5;51;147;90639242.5;10040456;23368;9149;37.2248813;-78.4329574
Prince George County;VA;50;3;5;51;149;68674923.4;43215046;35725;12056;37.1873255;-77.2209931
Prince William County;VA;50;3;5;51;153;87127609.1;31269436;402002;137115;38.7023317;-77.4788873
Pulaski County;VA;50;3;5;51;155;82842758.4;25216023;34872;17235;37.0633853;-80.7134439
Rappahannock County;VA;50;3;5;51;157;68952502.8;2068623;7373;3839;38.6845215;-78.1688241
Richmond County;VA;50;3;5;51;159;49596282.1;64400119;9254;3850;37.9428935;-76.7305609
Roanoke County;VA;50;3;5;51;161;64883810.2;1887387;92376;40016;37.3310768;-80.1901101
Rockbridge County;VA;50;3;5;51;163;154766857.1;8841414;22307;11152;37.8145174;-79.4477537
Rockingham County;VA;50;3;5;51;165;219912156.4;11060921;76314;33660;38.5112574;-78.876307
Russell County;VA;50;3;5;51;167;122719285.8;7593794;28897;13484;36.9334198;-82.0959342
Scott County;VA;50;3;5;51;169;138701723.2;8052092;23177;11916;36.7127783;-82.6136268
